Author,Title,Genre,Pub_Year,Connective_Title,Connective_Author,Read,Own,Connective_year,year
"Benjamin, Ruha",Race after Technology,Math,2019,*Assimilation: An Alternative History,"Ramíez, Catherine S.",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,"*Spiraling Up: Discover Financial Serenity, Make Work Optional, and Live Happily in Retirement","Medland, Steven",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Genius at Play: The Curious Mind of John Horton Conway,"Roberts, Siobhan",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Conviction: The Making and Unmaking of the Violent Brain,"Rollins, Oliver",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*The Innovation Delusion: How Our Obsession with the New Has Disrupted the Work That Matters Most,"Vinsel, Lee, and Andrew L. Russell",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*The Performance Cortez: How Neuroscience is Redefining Athletic Genius,"Schnobrun, Zach",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Question Bridge: Black Males in America,"Sinclair, Kamal",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Using Equit Audits in the Classroom to Reach and Teach All Students,"McKenzie, Kathryn Bell, James Joseph Scheurich, and Linda Skrla",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Code for What?: Computer Science for Storytelling and Social Justice,"Lee, Clifford, and Elisabeth Soep",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Other People's Property: A Shadow History of Hip-Hop in White America,"Tanz, Jason",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Internet for the People: The Fight for Our Digital Future,"Tarnoff, Ben",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Mobilizing Hope: Faith-Inspiried Activism for a Post-Civil Rights Generation,"Taylor, Adam",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*Genomics and the Reimagining of Personalized Medicine,"Tutton, Richard",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,"*Shaping Science: Organizations, Decisions, and Culture on NASA's Teams","Vertesi, Janet",0.0,0.0,,2024.0
"Benjamin, Ruha",Race after Technology,Math,2019,*The Whale and the Reactor: A Search for Limits in an Age of High Technology,"Winner, Langdon",0.0,0.0,,2024.0
